start_time,start_station_id,end_station_id
03:04:37,627.0,220.0
03:04:45,487.0,257.0
03:05:05,12.0,148.0
03:05:20,133.0,99.0
03:05:30,532.0,71.0
03:06:01,140.0,58.0
03:06:11,309.0,490.0
03:06:12,489.0,485.0
03:06:15,263.0,99.0
03:06:29,661.0,605.0
03:06:30,456.0,659.0
03:06:34,345.0,3.0
03:06:45,168.0,230.0
03:07:12,108.0,342.0
03:07:24,446.0,644.0
03:07:42,636.0,327.0
03:07:42,431.0,418.0
03:07:49,575.0,335.0
03:07:55,236.0,672.0
03:08:13,143.0,325.0
03:08:32,488.0,159.0
03:08:35,418.0,251.0
03:09:22,308.0,227.0
03:09:31,6.0,127.0
03:09:39,19.0,241.0
03:09:52,445.0,533.0
03:09:53,377.0,57.0
03:10:07,588.0,583.0
03:10:11,664.0,153.0
03:10:14,555.0,552.0
03:10:25,412.0,555.0
03:10:35,37.0,4.0
03:10:50,113.0,153.0
03:10:52,74.0,44.0
03:11:16,303.0,49.0
03:11:40,411.0,367.0
03:11:51,183.0,348.0
03:12:04,556.0,559.0
03:12:31,302.0,211.0
03:12:38,455.0,464.0
03:12:39,644.0,129.0
03:12:48,107.0,60.0
03:12:54,158.0,524.0
03:13:04,341.0,338.0
03:13:10,330.0,158.0
03:13:19,35.0,16.0
03:13:36,654.0,38.0
03:13:59,53.0,87.0
03:14:04,157.0,423.0
03:14:16,411.0,23.0
03:14:49,418.0,204.0
03:15:08,604.0,603.0
03:15:31,419.0,395.0
03:15:50,493.0,485.0
03:15:51,664.0,304.0
03:16:07,109.0,172.0
03:16:10,604.0,662.0
03:16:22,69.0,173.0
03:16:33,287.0,117.0
03:17:00,199.0,424.0
03:17:11,307.0,126.0
03:17:13,224.0,228.0
03:17:16,483.0,53.0
03:17:18,182.0,110.0
03:17:28,233.0,41.0
03:17:32,436.0,657.0
03:17:43,365.0,140.0
03:18:00,531.0,642.0
03:18:04,662.0,117.0
03:18:14,542.0,506.0
03:18:30,414.0,133.0
03:18:53,317.0,119.0
03:18:54,166.0,314.0
03:18:56,500.0,298.0
03:19:00,579.0,101.0
03:19:08,486.0,230.0
03:19:10,412.0,121.0
03:19:26,147.0,170.0
03:19:48,132.0,335.0
03:20:06,566.0,683.0
03:20:06,288.0,131.0
03:20:22,311.0,515.0
03:20:33,647.0,425.0
03:20:33,315.0,504.0
03:20:37,514.0,661.0
03:20:42,346.0,98.0
03:21:07,214.0,76.0
03:21:22,317.0,414.0
03:22:10,408.0,208.0
03:22:19,376.0,268.0
03:22:25,234.0,326.0
03:22:28,542.0,619.0
03:22:38,56.0,84.0
03:22:48,114.0,326.0
03:23:25,678.0,410.0
03:23:27,440.0,21.0
03:23:30,663.0,326.0
03:23:47,202.0,412.0
03:24:01,592.0,480.0
03:24:16,279.0,137.0
03:24:40,170.0,31.0
03:24:54,657.0,456.0
03:24:54,605.0,519.0
03:24:57,527.0,625.0
03:25:06,90.0,94.0
03:25:33,505.0,230.0
03:25:42,694.0,694.0
03:25:45,285.0,111.0
03:25:53,555.0,567.0
03:25:57,318.0,238.0
03:26:07,402.0,368.0
03:26:23,13.0,268.0
03:26:40,279.0,552.0
03:26:46,324.0,660.0
03:27:02,124.0,331.0
03:27:07,115.0,188.0
03:27:13,80.0,628.0
03:27:36,443.0,442.0
03:27:40,158.0,290.0
03:27:48,47.0,286.0
03:28:21,208.0,444.0
03:28:21,198.0,25.0
03:28:22,657.0,110.0
03:28:32,544.0,215.0
03:28:38,690.0,690.0
03:28:43,322.0,422.0
03:29:09,365.0,56.0
03:29:24,298.0,242.0
03:29:32,14.0,511.0
03:29:42,687.0,687.0
03:29:43,324.0,183.0
03:29:56,264.0,57.0
03:30:07,425.0,41.0
03:30:26,13.0,90.0
03:30:38,581.0,577.0
03:30:38,53.0,51.0
03:31:01,61.0,240.0
03:31:04,462.0,461.0
03:31:08,446.0,368.0
03:31:09,591.0,239.0
03:31:11,178.0,623.0
03:31:24,466.0,515.0
03:31:25,395.0,247.0
03:31:27,645.0,203.0
03:31:41,234.0,331.0
03:31:50,407.0,410.0
03:32:11,511.0,61.0
03:32:26,575.0,247.0
03:33:05,60.0,159.0
03:33:10,277.0,315.0
03:33:22,168.0,300.0
03:33:52,265.0,31.0
03:33:57,494.0,177.0
03:33:58,206.0,42.0
03:34:31,505.0,177.0
03:34:41,101.0,267.0
03:34:46,86.0,300.0
03:35:24,477.0,640.0
03:35:53,695.0,690.0
03:35:54,288.0,90.0
03:36:06,529.0,439.0
03:36:19,593.0,593.0
03:36:34,313.0,111.0
03:36:49,417.0,272.0
03:36:52,690.0,690.0
03:36:56,129.0,349.0
03:37:26,639.0,596.0
03:37:34,508.0,117.0
03:37:43,446.0,57.0
03:37:49,434.0,32.0
03:38:22,44.0,143.0
03:38:32,214.0,309.0
03:38:37,109.0,19.0
03:38:45,276.0,52.0
03:38:53,68.0,287.0
03:39:12,457.0,152.0
03:39:20,653.0,352.0
03:39:34,334.0,316.0
03:39:36,208.0,342.0
03:39:48,86.0,460.0
03:39:53,440.0,205.0
03:39:57,476.0,190.0
03:40:05,118.0,225.0
03:40:07,210.0,107.0
03:40:47,639.0,625.0
03:40:47,490.0,344.0
03:41:01,347.0,309.0
03:41:10,342.0,76.0
03:41:21,664.0,333.0
03:41:22,564.0,563.0
03:41:27,283.0,90.0
03:41:34,215.0,208.0
03:41:53,649.0,388.0
03:43:49,24.0,121.0
03:44:17,283.0,80.0
03:44:23,320.0,3.0
03:44:50,74.0,188.0
03:45:05,160.0,157.0
03:45:42,631.0,502.0
03:45:49,396.0,355.0
03:45:57,470.0,165.0
03:46:05,414.0,212.0
03:46:33,34.0,232.0
03:46:35,568.0,573.0
03:47:00,174.0,331.0
03:47:01,535.0,509.0
03:47:14,505.0,303.0
03:47:21,293.0,294.0
03:47:44,285.0,181.0
03:47:56,106.0,38.0
03:47:56,694.0,694.0
03:47:58,215.0,274.0
03:48:01,226.0,635.0
03:48:25,291.0,182.0
03:48:32,448.0,452.0
03:48:44,23.0,268.0
03:49:01,41.0,368.0
03:49:02,17.0,217.0
03:49:06,568.0,270.0
03:49:29,77.0,302.0
03:49:42,265.0,237.0
03:50:24,119.0,282.0
03:50:34,621.0,341.0
03:51:01,227.0,469.0
03:51:09,591.0,487.0
03:51:14,665.0,345.0
03:51:24,34.0,280.0
03:51:27,239.0,224.0
03:51:55,278.0,59.0
03:52:04,246.0,294.0
03:52:06,643.0,657.0
03:52:40,16.0,177.0
03:52:41,303.0,2.0
03:52:44,103.0,321.0
03:52:45,321.0,100.0
03:52:56,672.0,40.0
03:53:06,306.0,309.0
03:53:42,637.0,627.0
03:53:43,541.0,541.0
03:53:53,215.0,341.0
03:54:11,475.0,467.0
03:54:12,119.0,91.0
03:54:21,365.0,156.0
03:54:29,441.0,434.0
03:54:30,68.0,47.0
03:54:43,56.0,100.0
03:54:47,214.0,350.0
03:54:58,639.0,312.0
03:55:07,215.0,241.0
03:55:15,133.0,47.0
03:55:16,654.0,40.0
03:55:33,18.0,72.0
03:55:41,11.0,426.0
03:56:06,551.0,135.0
03:56:10,592.0,591.0
03:56:21,69.0,490.0
03:56:22,279.0,148.0
03:56:27,93.0,395.0
03:56:57,454.0,293.0
03:56:58,185.0,30.0
03:57:39,52.0,7.0
03:57:44,622.0,188.0
03:57:54,375.0,215.0
03:58:05,126.0,374.0
03:58:10,62.0,35.0
03:58:12,245.0,320.0
03:58:39,504.0,295.0
03:58:42,547.0,385.0
03:58:44,663.0,596.0
03:58:48,417.0,41.0
03:58:48,284.0,210.0
03:59:13,138.0,106.0
03:59:30,426.0,252.0
03:59:30,418.0,212.0
03:59:32,345.0,430.0
03:59:32,465.0,448.0
04:00:05,477.0,156.0
04:00:30,268.0,141.0
04:01:21,558.0,560.0
04:01:29,290.0,228.0
04:01:38,474.0,316.0
04:01:48,39.0,632.0
04:02:05,451.0,459.0
04:02:09,223.0,69.0
04:02:36,695.0,690.0
04:02:53,137.0,76.0
04:03:04,143.0,128.0
04:03:32,474.0,455.0
04:03:34,26.0,24.0
04:03:35,89.0,31.0
04:03:37,234.0,296.0
04:03:47,330.0,17.0
04:04:18,106.0,454.0
04:04:54,54.0,505.0
04:04:59,203.0,321.0
04:05:15,431.0,273.0
04:05:19,252.0,366.0
04:05:21,26.0,459.0
04:05:30,181.0,149.0
04:05:31,133.0,72.0
04:05:35,210.0,241.0
04:05:48,113.0,253.0
04:05:56,287.0,330.0
04:06:07,622.0,654.0
04:06:26,457.0,299.0
04:06:27,664.0,304.0
04:06:28,113.0,596.0
04:06:35,655.0,461.0
04:06:46,398.0,267.0
04:06:52,660.0,447.0
04:06:55,183.0,27.0
04:06:55,206.0,282.0
04:07:02,644.0,21.0
04:07:03,591.0,69.0
04:07:05,124.0,42.0
04:07:08,394.0,94.0
04:07:10,422.0,418.0
04:07:13,203.0,348.0
04:07:14,96.0,135.0
04:07:15,225.0,238.0
04:07:38,445.0,44.0
04:07:50,298.0,251.0
04:08:07,507.0,293.0
04:08:10,88.0,117.0
04:08:11,663.0,597.0
04:08:11,315.0,54.0
04:08:22,426.0,26.0
04:08:30,284.0,157.0
04:08:31,3.0,268.0
04:08:57,405.0,646.0
04:09:13,171.0,321.0
04:09:33,135.0,273.0
04:09:35,283.0,627.0
04:09:43,461.0,245.0
04:10:05,208.0,208.0
04:10:09,290.0,288.0
04:10:18,209.0,218.0
04:10:22,562.0,562.0
04:11:27,658.0,622.0
04:11:38,320.0,305.0
04:11:55,666.0,115.0
04:12:05,134.0,5.0
04:12:12,140.0,620.0
04:12:12,94.0,133.0
04:12:13,335.0,278.0
04:12:30,493.0,257.0
04:12:32,289.0,231.0
04:12:44,426.0,4.0
04:12:48,316.0,294.0
04:12:48,413.0,178.0
04:13:09,17.0,113.0
04:13:13,304.0,39.0
04:13:14,283.0,215.0
04:13:21,134.0,157.0
04:13:35,560.0,563.0
04:13:43,297.0,332.0
04:13:53,42.0,366.0
04:14:01,566.0,683.0
04:14:21,192.0,159.0
04:14:57,24.0,168.0
04:15:02,697.0,697.0
04:15:10,436.0,511.0
04:15:18,552.0,193.0
04:15:25,681.0,351.0
04:15:27,320.0,15.0
04:15:37,640.0,228.0
04:16:20,676.0,676.0
04:16:23,232.0,181.0
04:16:33,24.0,89.0
04:16:45,526.0,458.0
04:16:50,500.0,480.0
04:17:03,233.0,317.0
04:17:15,631.0,657.0
04:17:18,425.0,345.0
04:17:24,671.0,376.0
04:17:32,378.0,186.0
04:17:43,681.0,585.0
04:17:45,148.0,33.0
04:18:24,533.0,213.0
04:18:43,267.0,396.0
04:18:53,652.0,566.0
04:19:05,165.0,268.0
04:19:08,137.0,202.0
04:19:11,97.0,172.0
04:19:13,254.0,490.0
04:19:14,514.0,514.0
04:19:16,585.0,585.0
04:19:32,700.0,700.0
04:19:33,23.0,118.0
04:19:34,481.0,639.0
04:19:40,243.0,256.0
04:19:46,314.0,90.0
04:19:48,584.0,581.0
04:20:07,166.0,659.0
04:20:09,154.0,117.0
04:20:42,579.0,193.0
04:20:57,209.0,273.0
04:20:59,317.0,626.0
04:21:44,55.0,109.0
04:21:59,230.0,41.0
04:22:17,430.0,248.0
04:22:18,27.0,107.0
04:22:24,152.0,183.0
04:22:31,106.0,25.0
04:22:57,204.0,345.0
04:23:04,530.0,530.0
04:23:07,303.0,48.0
04:23:11,465.0,340.0
04:23:48,586.0,571.0
04:23:52,579.0,149.0
04:23:57,410.0,408.0
04:24:02,211.0,459.0
04:24:38,9.0,369.0
04:24:41,582.0,574.0
04:24:56,455.0,302.0
04:25:04,690.0,690.0
04:25:44,650.0,439.0
04:25:57,4.0,627.0
04:26:15,697.0,697.0
04:26:23,463.0,447.0
04:26:29,153.0,303.0
04:26:35,253.0,344.0
04:26:52,326.0,483.0
04:27:05,102.0,247.0
04:27:27,11.0,429.0
04:27:43,310.0,232.0
04:27:50,188.0,250.0
04:28:02,556.0,232.0
04:28:03,515.0,451.0
04:28:11,533.0,195.0
04:28:13,488.0,260.0
04:28:18,352.0,265.0
04:28:26,272.0,402.0
04:28:36,248.0,255.0
04:29:08,179.0,150.0
04:29:31,539.0,550.0
04:29:35,186.0,277.0
04:29:38,316.0,242.0
04:29:52,158.0,374.0
04:30:07,594.0,557.0
04:30:26,69.0,143.0
04:30:40,211.0,16.0
04:30:42,443.0,440.0
04:30:46,335.0,403.0
04:30:52,102.0,102.0
04:31:02,118.0,460.0
04:31:04,494.0,242.0
04:31:11,335.0,38.0
04:31:16,587.0,700.0
04:31:45,40.0,272.0
04:31:49,648.0,388.0
04:31:50,560.0,549.0
04:31:58,119.0,30.0
04:32:07,250.0,130.0
04:32:18,418.0,199.0
04:32:36,347.0,664.0
04:32:36,138.0,140.0
04:32:56,498.0,249.0
04:32:56,431.0,390.0
04:32:59,303.0,365.0
04:33:01,454.0,600.0
04:33:09,532.0,538.0
04:33:38,640.0,498.0
04:34:22,344.0,38.0
04:34:26,636.0,622.0
04:34:30,229.0,330.0
04:34:33,188.0,314.0
04:35:05,471.0,290.0
04:35:06,251.0,289.0
04:35:12,170.0,21.0
04:35:19,109.0,342.0
04:35:24,655.0,468.0
04:35:30,523.0,234.0
04:35:40,23.0,16.0
04:35:56,398.0,335.0
04:36:02,671.0,58.0
04:36:03,696.0,695.0
04:36:46,29.0,13.0
04:36:49,659.0,502.0
04:37:01,341.0,186.0
04:37:02,15.0,441.0
04:37:32,346.0,140.0
04:37:48,257.0,309.0
04:37:50,695.0,173.0
04:37:54,33.0,81.0
04:37:58,186.0,47.0
04:38:05,532.0,109.0
04:38:13,632.0,80.0
04:38:13,414.0,194.0
04:38:20,201.0,273.0
04:38:29,696.0,696.0
04:38:33,666.0,84.0
04:39:02,15.0,241.0
04:39:03,35.0,268.0
04:39:35,393.0,687.0
04:39:39,510.0,296.0
04:39:44,125.0,120.0
04:40:06,537.0,532.0
04:40:22,393.0,584.0
04:40:38,13.0,25.0
04:40:43,342.0,167.0
04:40:46,206.0,331.0
04:41:01,144.0,333.0
04:41:25,162.0,334.0
04:41:43,3.0,191.0
04:41:50,677.0,582.0
04:41:53,219.0,14.0
04:42:13,99.0,49.0
04:42:53,529.0,382.0
04:42:54,161.0,321.0
04:43:01,114.0,622.0
04:43:03,250.0,145.0
04:43:11,377.0,507.0
04:43:17,590.0,481.0
04:43:18,264.0,394.0
04:43:45,400.0,400.0
04:43:58,210.0,122.0
04:44:05,137.0,22.0
04:44:14,67.0,402.0
04:44:18,241.0,194.0
04:44:34,6.0,118.0
04:44:39,331.0,383.0
04:44:43,537.0,524.0
04:44:54,412.0,427.0
04:44:56,536.0,536.0
04:45:12,450.0,525.0
04:45:13,494.0,461.0
04:45:19,341.0,339.0
04:45:21,381.0,282.0
04:45:25,474.0,381.0
04:45:32,647.0,647.0
04:45:42,132.0,26.0
04:46:34,129.0,367.0
04:46:36,314.0,210.0
04:46:36,247.0,579.0
04:46:46,305.0,229.0
04:47:36,89.0,146.0
04:47:38,257.0,127.0
04:48:07,540.0,88.0
04:48:13,453.0,305.0
04:48:18,558.0,681.0
04:48:28,674.0,199.0
04:48:34,196.0,23.0
04:48:40,545.0,435.0
04:48:51,556.0,646.0
04:48:55,438.0,350.0
04:48:55,226.0,180.0
04:49:05,386.0,555.0
04:49:14,490.0,451.0
04:49:48,208.0,177.0
04:49:49,588.0,588.0
04:50:00,262.0,280.0
04:50:15,292.0,118.0
04:50:15,147.0,279.0
04:50:25,630.0,498.0
04:50:46,657.0,110.0
04:51:20,528.0,377.0
04:51:33,25.0,256.0
04:51:34,254.0,419.0
04:51:40,12.0,423.0
04:51:43,159.0,30.0
04:52:01,264.0,394.0
04:52:02,385.0,556.0
04:52:15,562.0,388.0
04:52:16,330.0,153.0
04:52:20,575.0,575.0
04:52:33,226.0,176.0
04:52:34,622.0,225.0
04:52:35,626.0,446.0
04:52:49,427.0,390.0
04:52:57,126.0,636.0
04:53:02,673.0,228.0
04:53:15,350.0,144.0
04:53:20,56.0,130.0
04:53:40,447.0,296.0
04:53:42,575.0,566.0
04:53:43,281.0,339.0
04:53:45,602.0,453.0
04:54:00,305.0,143.0
04:54:00,313.0,13.0
04:54:01,40.0,350.0
04:54:03,544.0,215.0
04:54:42,572.0,570.0
04:54:43,428.0,6.0
04:54:59,198.0,623.0
04:55:02,59.0,150.0
04:55:42,198.0,218.0
04:55:42,330.0,309.0
04:55:58,341.0,77.0
04:56:11,302.0,181.0
04:56:34,98.0,452.0
04:56:39,564.0,564.0
04:56:47,408.0,659.0
04:56:49,453.0,312.0
04:56:58,95.0,390.0
04:57:03,324.0,502.0
04:57:13,542.0,619.0
04:57:14,257.0,130.0
04:57:25,267.0,24.0
04:57:29,156.0,131.0
04:57:30,497.0,162.0
04:57:40,9.0,280.0
04:57:44,345.0,20.0
04:57:49,137.0,77.0
04:57:52,272.0,398.0
04:58:04,138.0,495.0
04:58:11,505.0,243.0
04:58:17,563.0,565.0
04:58:36,270.0,577.0
04:58:41,276.0,506.0
04:59:06,323.0,470.0
04:59:40,54.0,503.0
04:59:43,294.0,503.0
04:59:45,507.0,258.0
04:59:51,464.0,449.0
04:59:53,368.0,59.0
05:00:00,9.0,645.0
05:00:03,470.0,229.0
05:00:21,355.0,396.0
05:00:30,48.0,98.0
05:00:42,373.0,506.0
05:00:51,556.0,646.0
05:01:18,148.0,149.0
05:01:19,211.0,463.0
05:01:22,646.0,415.0
05:01:32,54.0,347.0
05:02:17,103.0,43.0
05:02:28,573.0,574.0
05:03:19,336.0,416.0
05:03:43,654.0,635.0
05:03:59,336.0,413.0
05:04:03,468.0,487.0
05:04:05,12.0,199.0
05:04:16,320.0,156.0
05:04:23,315.0,506.0
05:04:25,605.0,523.0
05:04:28,574.0,682.0
05:05:31,310.0,97.0
05:05:31,333.0,249.0
05:05:58,132.0,442.0
05:06:01,132.0,262.0
05:06:07,267.0,410.0
05:06:14,231.0,116.0
05:06:26,395.0,352.0
05:07:04,279.0,301.0
05:07:15,569.0,570.0
05:07:15,656.0,367.0
05:07:21,464.0,303.0
05:07:36,208.0,112.0
05:07:50,625.0,449.0
05:07:59,487.0,479.0
05:08:09,317.0,210.0
05:08:20,632.0,210.0
05:08:23,439.0,5.0
05:08:26,479.0,456.0
05:08:50,665.0,11.0
05:08:57,184.0,90.0
05:09:12,31.0,36.0
05:09:24,92.0,203.0
05:09:31,653.0,584.0
05:09:43,378.0,122.0
05:09:46,690.0,690.0
05:09:47,91.0,285.0
05:10:22,126.0,240.0
05:10:28,369.0,564.0
05:10:30,559.0,248.0
05:10:32,284.0,638.0
05:10:34,47.0,673.0
05:10:51,215.0,88.0
05:11:34,432.0,344.0
05:11:42,599.0,475.0
05:11:48,492.0,176.0
05:12:11,374.0,176.0
05:12:22,503.0,350.0
05:12:27,366.0,279.0
05:12:30,326.0,143.0
05:12:57,507.0,219.0
05:13:19,219.0,327.0
05:13:39,118.0,67.0
05:13:42,558.0,421.0
05:13:46,428.0,395.0
05:13:58,571.0,270.0
05:14:20,508.0,288.0
05:14:30,134.0,277.0
05:14:40,176.0,91.0
05:14:41,591.0,496.0
05:14:52,589.0,483.0
05:14:56,277.0,66.0
05:15:01,402.0,367.0
05:15:09,509.0,657.0
05:15:13,25.0,180.0
05:15:48,605.0,460.0
05:15:49,522.0,76.0
05:15:57,623.0,262.0
05:16:03,69.0,3.0
05:16:10,384.0,547.0
05:16:16,108.0,33.0
05:16:36,655.0,482.0
05:16:50,22.0,170.0
05:16:55,638.0,624.0
05:17:00,671.0,86.0
05:17:05,637.0,459.0
05:17:08,657.0,2.0
05:17:09,111.0,52.0
05:17:29,421.0,179.0
05:17:33,553.0,281.0
05:17:50,639.0,43.0
05:17:55,209.0,273.0
05:17:59,75.0,37.0
05:18:01,85.0,24.0
05:18:08,412.0,274.0
05:18:10,154.0,250.0
05:18:33,676.0,676.0
05:19:06,248.0,557.0
05:19:24,432.0,663.0
05:19:28,683.0,573.0
05:19:31,369.0,205.0
05:19:33,398.0,4.0
05:20:21,57.0,418.0
05:20:35,255.0,443.0
05:21:08,637.0,349.0
05:21:15,597.0,296.0
05:21:16,141.0,33.0
05:21:21,157.0,291.0
05:21:25,261.0,81.0
05:21:30,247.0,403.0
05:21:37,343.0,162.0
05:21:37,418.0,145.0
05:21:42,498.0,17.0
05:21:57,625.0,605.0
05:22:04,88.0,192.0
05:22:17,68.0,76.0
05:22:26,38.0,127.0
05:22:37,422.0,366.0
05:22:46,289.0,146.0
05:22:54,440.0,205.0
05:22:58,198.0,2.0
05:23:08,199.0,190.0
05:23:27,407.0,574.0
05:23:28,697.0,697.0
05:23:32,169.0,284.0
05:23:40,48.0,264.0
05:23:43,279.0,76.0
05:23:54,560.0,561.0
05:24:06,313.0,330.0
05:24:19,439.0,124.0
05:24:26,92.0,29.0
05:24:27,308.0,477.0
05:24:40,643.0,223.0
05:24:50,53.0,183.0
05:24:55,273.0,97.0
05:25:00,552.0,632.0
05:25:14,219.0,232.0
05:25:16,347.0,330.0
05:25:26,636.0,301.0
05:25:37,147.0,570.0
05:25:44,577.0,578.0
05:25:48,541.0,535.0
05:26:16,408.0,659.0
05:26:20,186.0,334.0
05:26:32,352.0,179.0
05:26:57,571.0,391.0
05:27:00,439.0,5.0
05:27:17,653.0,352.0
05:27:32,435.0,436.0
05:27:37,25.0,295.0
05:27:55,40.0,21.0
05:28:07,594.0,369.0
05:28:18,267.0,428.0
05:28:22,457.0,527.0
05:28:30,466.0,597.0
05:28:57,11.0,322.0
05:29:01,313.0,673.0
05:29:01,317.0,214.0
05:29:39,584.0,414.0
05:30:01,99.0,133.0
05:30:50,313.0,628.0
05:30:51,253.0,226.0
05:30:51,692.0,595.0
05:30:52,123.0,143.0
05:31:01,557.0,386.0
05:31:19,393.0,687.0
05:31:21,683.0,575.0
05:31:33,351.0,112.0
05:31:49,676.0,676.0
05:32:03,262.0,280.0
05:32:13,452.0,162.0
05:32:47,211.0,18.0
05:33:00,183.0,305.0
05:33:08,676.0,676.0
05:33:15,684.0,561.0
05:33:45,684.0,561.0
05:33:59,568.0,112.0
05:34:02,74.0,186.0
05:34:02,674.0,355.0
05:34:13,576.0,429.0
05:34:28,279.0,9.0
05:34:55,642.0,373.0
05:34:57,109.0,282.0
05:35:00,116.0,637.0
05:35:19,39.0,318.0
05:35:36,504.0,296.0
05:35:38,194.0,69.0
05:35:39,99.0,219.0
05:35:46,583.0,576.0
05:35:53,38.0,290.0
05:35:54,163.0,192.0
05:35:55,333.0,206.0
05:36:13,288.0,329.0
05:36:51,140.0,31.0
05:36:56,273.0,150.0
05:36:58,568.0,571.0
05:37:06,162.0,496.0
05:37:39,451.0,242.0
05:37:48,552.0,230.0
05:37:55,265.0,161.0
05:37:58,62.0,76.0
05:38:25,626.0,169.0
05:38:49,376.0,347.0
05:38:51,181.0,261.0
05:38:51,498.0,470.0
05:38:58,91.0,4.0
05:39:11,655.0,456.0
05:39:19,152.0,283.0
05:39:42,482.0,69.0
05:39:50,77.0,627.0
05:39:51,304.0,93.0
05:40:03,113.0,340.0
05:40:06,4.0,142.0
05:40:06,698.0,698.0
05:40:30,455.0,478.0
05:40:54,687.0,595.0
05:40:54,492.0,253.0
05:41:05,518.0,77.0
05:41:11,508.0,281.0
05:41:37,5.0,621.0
05:41:37,398.0,4.0
05:41:52,514.0,597.0
05:42:05,5.0,125.0
05:42:27,597.0,85.0
05:42:46,427.0,419.0
05:42:59,240.0,300.0
05:43:00,176.0,639.0
05:43:01,225.0,25.0
05:43:02,303.0,338.0
05:43:07,222.0,658.0
05:43:35,679.0,558.0
05:43:37,352.0,406.0
05:44:34,178.0,39.0
05:44:53,200.0,322.0
05:45:00,508.0,67.0
05:45:21,340.0,320.0
05:45:23,690.0,690.0
05:45:36,401.0,184.0
05:45:38,547.0,270.0
05:45:43,51.0,107.0
05:45:44,631.0,110.0
05:47:08,11.0,398.0
05:47:09,72.0,43.0
05:47:18,166.0,325.0
05:47:30,313.0,504.0
05:47:39,432.0,245.0
05:47:50,211.0,59.0
05:48:01,261.0,233.0
05:48:29,562.0,562.0
05:48:40,103.0,103.0
05:48:59,341.0,91.0
05:49:03,313.0,251.0
05:49:08,462.0,253.0
05:49:44,696.0,698.0
05:50:04,89.0,636.0
05:50:12,337.0,222.0
05:50:17,659.0,59.0
05:50:31,464.0,468.0
05:50:32,396.0,247.0
05:51:11,424.0,232.0
05:51:17,120.0,367.0
05:51:25,250.0,177.0
05:51:26,342.0,71.0
05:51:27,309.0,309.0
05:51:28,181.0,74.0
05:51:34,103.0,442.0
05:51:35,20.0,499.0
05:51:37,159.0,84.0
05:51:50,320.0,659.0
05:51:51,324.0,118.0
05:51:57,601.0,603.0
05:52:05,652.0,580.0
05:52:05,367.0,207.0
05:52:10,58.0,227.0
05:52:53,26.0,24.0
05:52:55,455.0,234.0
05:53:23,91.0,623.0
05:53:28,683.0,368.0
05:53:54,655.0,597.0
05:54:00,62.0,15.0
05:54:35,74.0,183.0
05:54:38,211.0,459.0
05:54:40,577.0,653.0
05:54:58,445.0,442.0
05:55:05,462.0,314.0
05:55:11,76.0,426.0
05:55:15,130.0,243.0
05:55:19,661.0,154.0
05:55:28,383.0,621.0
05:55:50,321.0,181.0
05:56:12,463.0,113.0
05:56:21,120.0,366.0
05:56:33,305.0,223.0
05:56:38,439.0,22.0
05:56:50,475.0,16.0
05:57:02,510.0,507.0
05:57:03,124.0,241.0
05:57:17,232.0,145.0
05:57:52,391.0,678.0
05:57:54,652.0,566.0
05:58:00,673.0,156.0
05:58:03,69.0,61.0
05:58:25,520.0,323.0
05:58:25,517.0,514.0
05:58:33,692.0,595.0
05:58:42,137.0,320.0
05:59:02,119.0,74.0
05:59:02,120.0,201.0
05:59:27,291.0,632.0
05:59:34,630.0,592.0
06:00:12,666.0,91.0
06:00:31,391.0,45.0
06:01:06,696.0,696.0
06:01:17,445.0,559.0
06:01:18,626.0,71.0
06:01:32,523.0,340.0
06:01:39,76.0,210.0
06:01:40,451.0,165.0
06:01:53,92.0,216.0
06:03:03,227.0,305.0
06:03:07,653.0,418.0
06:03:12,210.0,197.0
06:03:17,391.0,569.0
06:03:18,432.0,639.0
06:03:23,169.0,112.0
06:03:30,234.0,460.0
06:03:45,662.0,527.0
06:04:09,591.0,489.0
06:04:20,528.0,535.0
06:04:30,195.0,331.0
06:04:32,323.0,461.0
06:04:43,26.0,43.0
06:04:45,118.0,339.0
06:05:02,146.0,377.0
06:05:40,561.0,411.0
06:06:06,341.0,97.0
06:06:20,541.0,543.0
06:06:24,149.0,4.0
06:06:26,14.0,42.0
06:06:32,455.0,176.0
06:06:59,383.0,56.0
06:07:07,344.0,471.0
06:07:34,487.0,305.0
06:07:35,247.0,74.0
06:07:43,577.0,11.0
06:07:59,382.0,57.0
06:08:20,666.0,115.0
06:08:41,205.0,504.0
06:08:48,595.0,595.0
06:08:54,39.0,175.0
06:09:05,110.0,346.0
06:09:07,131.0,464.0
06:09:17,49.0,115.0
06:09:26,309.0,654.0
06:09:31,305.0,502.0
06:09:31,519.0,297.0
06:09:48,348.0,198.0
06:10:00,289.0,58.0
06:10:04,17.0,77.0
06:10:07,164.0,45.0
06:10:10,85.0,163.0
06:10:17,94.0,350.0
06:10:29,293.0,243.0
06:10:52,242.0,655.0
06:11:07,526.0,460.0
06:11:20,311.0,259.0
06:11:22,257.0,476.0
06:12:07,327.0,159.0
06:12:24,142.0,90.0
06:12:25,249.0,163.0
06:12:36,659.0,317.0
06:12:38,176.0,20.0
06:12:41,99.0,127.0
06:12:41,29.0,54.0
06:12:51,536.0,542.0
06:13:10,511.0,93.0
06:13:29,125.0,340.0
06:13:39,424.0,280.0
06:13:56,385.0,558.0
06:14:16,178.0,90.0
06:14:18,569.0,584.0
06:14:44,576.0,417.0
